,player_id,player_display_name,rolling_def,last_twelve_carries,last_twelve_rushing_yards,last_twelve_rushing_tds,last_twelve_rushing_fumbles_lost,last_twelve_rushing_first_downs,last_twelve_receptions,last_twelve_targets,last_twelve_receiving_yards,last_twelve_receiving_tds,last_twelve_receiving_fumbles_lost,last_twelve_receiving_yards_after_catch,last_twelve_receiving_first_downs,last_twelve_target_share,last_twelve_fantasy_points_ppr,last_twelve_usage,predicted,season,week
30,00-0036232,Harrison Bryant,5.879166637857755,0.4166666666666667,0.6666666666666666,0.0,0.0833333333333333,0.3333333333333333,0.9166666666666666,1.5,6.333333333333333,0.1666666666666666,0.0,2.833333333333333,0.25,0.0454448341307315,2.449999960760276,1.9166666666666667,4.505075514633839,2024,1
31,00-0036290,Cole Kmet,6.05972225467364,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,5.083333333333333,6.083333333333333,49.66666666666666,0.5,0.0,19.666666666666668,2.583333333333333,0.2100768393526474,13.066666722297668,6.25,10.587312030210075,2024,1
32,00-0036422,Adam Trautman,6.330555558204651,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.1666666666666665,12.416666666666666,0.25,0.0,5.916666666666667,0.6666666666666666,0.0791079291763405,4.075000037749608,2.1666666666666665,4.630420944340384,2024,1
33,00-0036637,Noah Gray,8.346527755260468,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,1.75,2.333333333333333,18.916666666666668,0.1666666666666666,0.0,7.583333333333333,1.0833333333333333,0.0704276179894805,4.649999916553497,2.4166666666666665,4.755580051684494,2024,1
34,00-0036876,Kylen Granson,5.401388963063558,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,1.8333333333333333,3.25,24.166666666666668,0.0,0.0,7.416666666666667,1.0,0.1046851545882721,4.266666620969772,3.333333333333333,6.303504241443663,2024,1
35,00-0036894,Pat Freiermuth,7.4777778784434,0.0,0.0,0.0,0.0,0.0,3.333333333333333,4.916666666666667,32.416666666666664,0.1666666666666666,0.0,14.75,1.75,0.1647808275495966,7.741666773955028,4.916666666666667,9.024500296955107,2024,1
36,00-0036970,Kyle Pitts,7.759722143411636,0.0,0.0,0.0,0.0,0.0,3.333333333333333,5.5,43.25,0.25,0.0,9.25,2.4166666666666665,0.1892152484506368,9.15833330154419,5.5,9.727717256883158,2024,1
37,00-0037005,Tommy Tremble,6.070833389957746,0.0,0.0,0.0,0.0,0.0,1.75,2.5,15.25,0.25,0.0,7.083333333333333,0.8333333333333334,0.080362807183216,4.774999926487605,2.5,4.669592502477242,2024,1
38,00-0037744,Trey McBride,7.390277822812398,0.0,0.0,0.0,0.0,0.0,6.0,7.75,60.75,0.1666666666666666,0.0,30.58333333333333,3.083333333333333,0.2426111716777086,13.07500010728836,7.75,13.088884386169777,2024,1
39,00-0037809,Chigoziem Okonkwo,7.33263876537482,0.1666666666666666,0.5,0.0,0.0,0.0833333333333333,3.5,5.083333333333333,35.083333333333336,0.0833333333333333,0.0,15.166666666666666,1.6666666666666667,0.1771391313523054,7.558333267768224,5.25,9.179790520928456,2024,1
40,00-0037838,Isaiah Likely,6.966666867335637,0.0,0.0,0.0,0.0,0.0,2.333333333333333,3.1666666666666665,31.666666666666668,0.3333333333333333,0.0,17.166666666666668,1.0833333333333333,0.1106971114253004,7.500000009934108,3.1666666666666665,6.555432089846833,2024,1
41,00-0038041,Jake Ferguson,5.473611136277516,0.0,0.0,0.0,0.0,0.0,4.0,5.916666666666667,45.41666666666666,0.3333333333333333,0.0,25.08333333333333,2.25,0.16156408470124,10.541666746139526,5.916666666666667,10.165192419151833,2024,1
42,00-0038129,Cade Otton,7.343055625756581,0.0,0.0,0.0,0.0,0.0,3.0,4.416666666666667,29.08333333333333,0.3333333333333333,0.0833333333333333,14.0,1.4166666666666667,0.1331261003700395,7.908333361148834,4.416666666666667,7.585152733067995,2024,1
43,00-0039065,Sam LaPorta,8.150000075499216,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,4.916666666666667,7.166666666666667,51.5,0.6666666666666666,0.0,19.5,2.833333333333333,0.2110237944871187,14.43333351612091,7.25,10.614983700849136,2024,1
