,player_id,player_display_name,rolling_def,last_twelve_carries,last_twelve_rushing_yards,last_twelve_rushing_tds,last_twelve_rushing_fumbles_lost,last_twelve_rushing_first_downs,last_twelve_receptions,last_twelve_targets,last_twelve_receiving_yards,last_twelve_receiving_tds,last_twelve_receiving_fumbles_lost,last_twelve_receiving_yards_after_catch,last_twelve_receiving_first_downs,last_twelve_target_share,last_twelve_fantasy_points_ppr,last_twelve_usage,predicted,season,week
18,00-0034681,Chase Edmonds,7.959722260634105,3.75,12.416666666666666,0.0,0.0,0.5833333333333334,1.0833333333333333,1.3333333333333333,7.0,0.0,0.0,9.25,0.4166666666666667,0.0611436329782009,3.0250000531474748,5.083333333333333,5.2489908854614615,2024,1
19,00-0034750,Rashaad Penny,5.961110969384511,11.75,73.25,0.5833333333333334,0.0,3.0,0.9166666666666666,1.1666666666666667,5.75,0.0,0.0,8.0,0.4166666666666667,0.0546806084199084,12.316666667660078,12.916666666666666,11.839078885706991,2024,1
20,00-0034791,Nick Chubb,8.038888911406199,17.333333333333332,80.75,0.4166666666666667,0.0833333333333333,3.6666666666666665,1.5833333333333333,2.0,13.666666666666666,0.0,0.0,14.75,0.6666666666666666,0.0755710176784883,13.52500013510386,19.33333333333333,13.9097383404874,2024,1
21,00-0034844,Saquon Barkley,6.512500087420146,18.08333333333333,72.08333333333333,0.3333333333333333,0.1666666666666666,3.583333333333333,3.0,4.5,18.08333333333333,0.3333333333333333,0.0,15.75,1.0833333333333333,0.17763503237317,15.850000023841858,22.58333333333333,13.9708594499185,2024,1
22,00-0034972,Alexander Mattison,9.611111044883728,11.166666666666666,43.41666666666666,0.0,0.0833333333333333,1.6666666666666667,1.5,2.1666666666666665,11.166666666666666,0.1666666666666666,0.0,9.916666666666666,0.25,0.0730345176363533,7.791666658595204,13.333333333333334,9.444199796115205,2024,1
23,00-0034975,Justice Hill,7.345833381017049,5.166666666666667,25.33333333333333,0.0833333333333333,0.0,1.0,1.8333333333333333,2.1666666666666665,14.0,0.0833333333333333,0.0833333333333333,15.833333333333334,0.5833333333333334,0.0832108885727145,6.600000058611234,7.333333333333333,7.92740961935472,2024,1
24,00-0035243,Miles Sanders,9.55277774731318,7.083333333333333,22.916666666666668,0.0,0.0833333333333333,1.4166666666666667,1.25,1.75,7.166666666666667,0.0,0.0,7.916666666666667,0.4166666666666667,0.0690328216180205,4.09166665871938,8.833333333333334,6.354860528942925,2024,1
25,00-0035250,Devin Singletary,9.072222232818604,13.75,61.66666666666666,0.25,0.0,2.9166666666666665,2.083333333333333,2.75,13.833333333333334,0.0,0.0,15.583333333333334,0.4166666666666667,0.0836156249667207,11.133333325386047,16.5,12.51413656741831,2024,1
26,00-0035261,Tony Pollard,6.813888847827911,13.5,52.0,0.25,0.0833333333333333,2.833333333333333,3.1666666666666665,4.0,19.5,0.0,0.0,21.58333333333333,0.5833333333333334,0.1265816771509972,11.649999896685282,17.5,12.11809716824734,2024,1
27,00-0035311,Myles Gaskin,11.920139074325562,11.916666666666666,38.583333333333336,0.25,0.0833333333333333,1.75,2.1666666666666665,2.833333333333333,9.583333333333334,0.1666666666666666,0.0,11.166666666666666,0.5833333333333334,0.0886495015160604,9.316666821638742,14.75,9.843065981971606,2024,1
28,00-0035537,Ty Johnson,8.873333434263865,4.25,22.166666666666668,0.0833333333333333,0.0,1.0833333333333333,1.1666666666666667,1.75,9.833333333333334,0.0833333333333333,0.0,9.416666666666666,0.3333333333333333,0.0851056181958743,5.36666672800978,6.0,6.5150277332835165,2024,1
29,00-0035685,David Montgomery,7.612499872843425,15.666666666666666,75.08333333333333,0.9166666666666666,0.0833333333333333,4.333333333333333,1.3333333333333333,2.0,9.75,0.0,0.0,12.416666666666666,0.5833333333333334,0.0709931979125196,15.31666644414266,17.666666666666668,13.18564225925617,2024,1
30,00-0035700,Josh Jacobs,7.579166690508525,17.833333333333332,63.083333333333336,0.5,0.0833333333333333,2.583333333333333,2.9166666666666665,4.25,22.75,0.0,0.0,22.08333333333333,1.1666666666666667,0.1490754651075059,14.333333094914757,22.08333333333333,13.948075581985822,2024,1
31,00-0035831,James Robinson,7.030555486679077,9.25,35.583333333333336,0.25,0.0,1.8333333333333333,1.0,1.25,4.083333333333333,0.1666666666666666,0.0,5.333333333333333,0.4166666666666667,0.0504141168461905,7.466666718324025,10.5,7.939602869549926,2024,1
32,00-0036020,Salvon Ahmed,9.961111187934875,2.75,9.833333333333334,0.1666666666666666,0.0,0.5833333333333334,1.4166666666666667,2.0,8.0,0.0833333333333333,0.0,9.666666666666666,0.3333333333333333,0.0863685368094593,4.699999992425243,4.75,5.5283792860782235,2024,1
33,00-0036158,J.K. Dobbins,12.602083563804626,11.5,70.25,0.5833333333333334,0.0,3.1666666666666665,0.8333333333333334,1.0833333333333333,6.166666666666667,0.0833333333333333,0.0,6.333333333333333,0.3333333333333333,0.0771346374281815,12.474999984105429,12.583333333333334,11.73637731410619,2024,1
34,00-0036223,Jonathan Taylor,9.395833532015482,15.0,60.083333333333336,0.5833333333333334,0.0,3.333333333333333,2.0,2.5,15.916666666666666,0.0833333333333333,0.0,19.666666666666668,0.5,0.0898555569689382,13.599999924500784,17.5,13.07258747863187,2024,1
35,00-0036251,Zack Moss,10.673333326975504,13.25,56.333333333333336,0.3333333333333333,0.0,3.083333333333333,1.9166666666666667,2.75,14.416666666666666,0.1666666666666666,0.0,14.166666666666666,0.8333333333333334,0.0918077014386653,12.158333277950684,16.0,12.13716496617228,2024,1
36,00-0036265,AJ Dillon,8.81805568933487,11.583333333333334,42.16666666666666,0.1666666666666666,0.0,2.25,1.5833333333333333,2.0,16.5,0.0,0.0,16.916666666666668,0.75,0.068525755405426,8.450000117222467,13.583333333333334,10.149112340795936,2024,1
37,00-0036275,D'Andre Swift,11.3005557457606,14.166666666666666,57.083333333333336,0.25,0.0,2.75,2.5,3.1666666666666665,14.75,0.0833333333333333,0.0833333333333333,17.25,0.5833333333333334,0.1154887974262237,11.516666491826376,17.333333333333332,12.79871462623864,2024,1
38,00-0036328,Antonio Gibson,8.365277747313181,4.666666666666667,18.5,0.0833333333333333,0.0,0.8333333333333334,3.1666666666666665,3.8333333333333335,25.0,0.1666666666666666,0.0,23.5,1.25,0.1074945984097818,9.016666611035664,8.5,8.856931694616254,2024,1
39,00-0036360,Clyde Edwards-Helaire,9.20138911406199,5.083333333333333,16.666666666666668,0.0833333333333333,0.0,0.8333333333333334,1.0833333333333333,1.4166666666666667,12.916666666666666,0.0833333333333333,0.0,15.75,0.5,0.0586047538090497,5.041666711370151,6.5,6.77736960445114,2024,1
40,00-0036425,DeeJay Dallas,8.933333357175192,1.5833333333333333,7.416666666666667,0.0,0.0,0.4166666666666667,1.25,1.5833333333333333,9.416666666666666,0.0,0.0,9.5,0.3333333333333333,0.0594129618257284,2.93333333854874,3.1666666666666665,4.7811586893815425,2024,1
41,00-0036555,Chuba Hubbard,9.55277774731318,15.75,58.333333333333336,0.4166666666666667,0.0,3.5,2.1666666666666665,2.5,13.916666666666666,0.0,0.0,14.25,0.5,0.0907699406485666,11.891666809717814,18.25,12.197933594636266,2024,1
42,00-0036567,Elijah Mitchell,12.326388716697693,6.416666666666667,26.916666666666668,0.0833333333333333,0.0,1.25,0.5,0.6666666666666666,0.5833333333333334,0.0,0.0,2.4166666666666665,0.0,0.0489340618252754,3.750000022972624,7.083333333333333,6.257243471883131,2024,1
43,00-0036875,Rhamondre Stevenson,9.502777973810831,13.0,51.583333333333336,0.3333333333333333,0.0833333333333333,3.0,3.1666666666666665,4.25,19.83333333333333,0.0,0.0,21.75,0.6666666666666666,0.1292853482688466,12.141666650772097,17.25,12.38690857289259,2024,1
44,00-0036893,Najee Harris,11.728333195050558,15.0,59.41666666666666,0.5833333333333334,0.0833333333333333,2.9166666666666665,1.6666666666666667,2.083333333333333,9.583333333333334,0.0,0.0,10.083333333333334,0.5,0.110533433035016,11.900000115235647,17.083333333333332,11.365101913795433,2024,1
45,00-0036906,Khalil Herbert,9.097222208976746,10.416666666666666,51.16666666666666,0.1666666666666666,0.0,2.1666666666666665,1.5,2.4166666666666665,10.083333333333334,0.0833333333333333,0.0833333333333333,10.25,0.6666666666666666,0.1036673346534371,9.125000044703484,12.833333333333334,10.533795608599684,2024,1
46,00-0036919,Kenneth Gainwell,11.3005557457606,3.75,15.916666666666666,0.1666666666666666,0.0833333333333333,0.9166666666666666,1.9166666666666667,2.333333333333333,12.583333333333334,0.0,0.0,11.666666666666666,0.8333333333333334,0.0884010128676891,5.65666659673055,6.083333333333333,6.201636052730969,2024,1
47,00-0036924,Michael Carter,8.018055419127146,1.9166666666666667,13.0,0.0,0.0,0.5833333333333334,1.6666666666666667,2.083333333333333,7.0,0.0833333333333333,0.0,6.083333333333333,0.3333333333333333,0.0608095778999003,4.166666583468516,4.0,5.328118271453378,2024,1
48,00-0036973,Travis Etienne,9.537500103314718,15.166666666666666,57.583333333333336,0.8333333333333334,0.0,3.25,3.25,4.25,29.166666666666668,0.0833333333333333,0.0,31.58333333333333,1.4166666666666667,0.1222171255697806,17.75833336512248,19.416666666666668,15.147928316497595,2024,1
49,00-0036997,Javonte Williams,8.723611235618591,14.333333333333334,50.333333333333336,0.1666666666666666,0.0,2.583333333333333,2.6666666666666665,3.083333333333333,11.916666666666666,0.1666666666666666,0.0833333333333333,18.25,0.5833333333333334,0.1310373565012758,11.058333357175192,17.416666666666668,12.130189997646312,2024,1
50,00-0037197,Isiah Pacheco,11.469444374243418,15.416666666666666,70.16666666666667,0.5833333333333334,0.0833333333333333,3.9166666666666665,3.25,3.583333333333333,17.75,0.1666666666666666,0.0,25.5,0.9166666666666666,0.1058853566646575,16.37499988079071,19.0,15.09448070372229,2024,1
51,00-0037228,Jaylen Warren,11.728333195050558,9.583333333333334,55.583333333333336,0.3333333333333333,0.0833333333333333,2.583333333333333,3.1666666666666665,3.9166666666666665,18.83333333333333,0.0,0.0,25.33333333333333,1.0833333333333333,0.1435800716280937,12.44166660308838,13.5,12.661282863480714,2024,1
52,00-0037248,James Cook,8.873333434263865,14.0,65.83333333333333,0.0833333333333333,0.0833333333333333,3.083333333333333,2.5,3.0,26.166666666666668,0.3333333333333333,0.0833333333333333,22.916666666666668,1.0,0.1176264384761452,13.866666714350382,17.0,13.689428433927974,2024,1
53,00-0037256,Rachaad White,7.959722260634105,15.833333333333334,59.083333333333336,0.4166666666666667,0.0833333333333333,2.583333333333333,3.9166666666666665,4.416666666666667,37.083333333333336,0.25,0.0,39.91666666666666,1.5833333333333333,0.1291343867778778,17.366666555404663,20.25,15.751957914237941,2024,1
54,00-0037258,Dameon Pierce,9.072222232818604,11.166666666666666,31.5,0.1666666666666666,0.0,1.1666666666666667,0.9166666666666666,1.1666666666666667,7.666666666666667,0.0,0.0,6.75,0.25,0.0521599182393401,6.333333358168602,12.333333333333334,7.938160295568615,2024,1
55,00-0037263,Tyler Allgeier,9.104166766007742,11.25,42.333333333333336,0.1666666666666666,0.0,2.333333333333333,0.75,1.0,12.583333333333334,0.0833333333333333,0.0,13.0,0.25,0.0544345374219119,7.90833334128062,12.25,9.401953428056107,2024,1
56,00-0037267,Jerome Ford,9.969444513320925,12.583333333333334,51.75,0.25,0.0,2.25,2.6666666666666665,3.9166666666666665,18.0,0.25,0.0,19.33333333333333,0.9166666666666666,0.1083790622651577,12.641666571299234,16.5,12.788288047966516,2024,1
57,00-0037746,Brian Robinson,8.365277747313181,11.0,46.833333333333336,0.25,0.0833333333333333,2.75,2.5,2.9166666666666665,25.75,0.1666666666666666,0.0,28.5,0.8333333333333334,0.0921472342684865,12.09166685740153,13.916666666666666,11.955003965445021,2024,1
58,00-0037840,Kyren Williams,9.770833353201548,19.0,95.33333333333331,1.0,0.0833333333333333,5.166666666666667,2.6666666666666665,4.0,17.166666666666668,0.25,0.0833333333333333,23.08333333333333,0.75,0.1321603205054998,21.25000015894572,23.0,18.041969784321804,2024,1
59,00-0038120,Breece Hall,9.177777806917826,12.833333333333334,50.5,0.3333333333333333,0.0,2.1666666666666665,5.75,6.916666666666667,44.75,0.3333333333333333,0.0,49.41666666666666,2.1666666666666665,0.1883648311098416,19.27499967813492,19.75,17.20220001024387,2024,1
60,00-0038134,Kenneth Walker III,11.105555494626364,14.416666666666666,60.0,0.5,0.0,2.75,1.9166666666666667,2.4166666666666665,20.166666666666668,0.0833333333333333,0.0,23.25,0.5833333333333334,0.0820718841119246,13.433333416779837,16.833333333333332,13.48930634335327,2024,1
61,00-0038542,Bijan Robinson,9.104166766007742,12.5,52.5,0.3333333333333333,0.25,2.5,2.6666666666666665,4.666666666666667,20.83333333333333,0.1666666666666666,0.0,20.166666666666668,1.1666666666666667,0.1712506427006288,12.499999977648258,17.166666666666668,11.648750626622041,2024,1
62,00-0039040,De'Von Achane,9.895833194255829,9.3,74.4,0.7,0.1,2.7,2.6,3.6,19.2,0.3,0.0,25.2,1.0,0.1158224927261471,17.759999930858612,12.9,14.830348603077308,2024,1
63,00-0039139,Jahmyr Gibbs,7.612499872843425,12.916666666666666,71.33333333333333,0.75,0.0833333333333333,3.083333333333333,3.583333333333333,4.916666666666667,21.58333333333333,0.0833333333333333,0.0,22.166666666666668,1.4166666666666667,0.1390376842270294,17.70833345254262,17.833333333333332,14.862661055328777,2024,1
