,player_id,player_display_name,rolling_def,last_twelve_carries,last_twelve_rushing_yards,last_twelve_rushing_tds,last_twelve_rushing_fumbles_lost,last_twelve_rushing_first_downs,last_twelve_receptions,last_twelve_targets,last_twelve_receiving_yards,last_twelve_receiving_tds,last_twelve_receiving_fumbles_lost,last_twelve_receiving_yards_after_catch,last_twelve_receiving_first_downs,last_twelve_target_share,last_twelve_fantasy_points_ppr,last_twelve_usage,predicted,season,week
25,00-0033466,Isaiah McKenzie,11.022777994473776,0.4166666666666667,2.25,0.0,0.0,0.0,1.3333333333333333,2.1666666666666665,10.583333333333334,0.0,0.0,6.583333333333333,0.6666666666666666,0.0994599351866377,2.6166667068998017,2.583333333333333,5.415165295596695,2024,1
26,00-0033536,Mike Williams,10.997805515925087,0.0833333333333333,0.25,0.0,0.0,0.0,5.583333333333333,7.833333333333333,81.16666666666667,0.25,0.0,33.25,3.5,0.2053342992439866,15.225000083446504,7.916666666666667,13.951443245887418,2024,1
27,00-0033555,Mack Hollins,9.993611296017963,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.6666666666666665,28.166666666666668,0.0833333333333333,0.0,6.333333333333333,1.25,0.1181231788359582,5.483333299557368,3.6666666666666665,6.237472153709831,2024,1
28,00-0033591,Noah Brown,8.979861179987589,0.0833333333333333,-0.0833333333333333,0.0,0.0,0.0,2.9166666666666665,5.083333333333333,48.25,0.1666666666666666,0.0,19.33333333333333,2.0,0.1517129009589553,8.733333388964335,5.166666666666667,8.541591925608529,2024,1
29,00-0033857,JuJu Smith-Schuster,8.49541668097178,0.0,0.0,0.0,0.0,0.0,2.583333333333333,4.166666666666667,23.416666666666668,0.0833333333333333,0.0,9.083333333333334,1.25,0.1221030118564764,5.425000061591466,4.166666666666667,6.4173179649760765,2024,1
30,00-0033891,Zay Jones,6.999722242355347,0.0833333333333333,-0.25,0.0,0.0,0.0,3.8333333333333335,7.0,41.5,0.5,0.0,9.416666666666666,2.083333333333333,0.1820333028833071,10.958333532015482,7.083333333333333,10.472672525922397,2024,1
31,00-0033908,Cooper Kupp,9.257499972979229,0.0833333333333333,-0.25,0.0,0.0,0.0,4.916666666666667,7.916666666666667,61.41666666666666,0.4166666666666667,0.0,26.83333333333333,2.75,0.2584565986568729,13.699999849001566,8.0,13.640595784722876,2024,1
32,00-0033921,Chris Godwin,7.573749820391337,0.25,2.833333333333333,0.0833333333333333,0.0,0.1666666666666666,4.666666666666667,7.75,59.833333333333336,0.1666666666666666,0.0,20.5,3.083333333333333,0.2363729371378819,12.433333237965902,8.0,13.102933470239954,2024,1
33,00-0033943,Josh Reynolds,8.260972181955973,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,3.1666666666666665,29.08333333333333,0.25,0.0833333333333333,6.5,1.5,0.0940159517340362,6.158333326379458,3.1666666666666665,6.38025992058195,2024,1
34,00-0034104,Cam Sims,8.062916616598764,0.0,0.0,0.0,0.0,0.0,1.0,1.8333333333333333,11.416666666666666,0.0,0.0,2.0,0.6666666666666666,0.0582239606107274,2.141666685541471,1.8333333333333333,5.303587406765072,2024,1
35,00-0034272,Marquez Valdes-Scantling,9.41236130396525,0.0,0.0,0.0,0.0,0.0,1.25,2.75,17.583333333333332,0.0833333333333333,0.0833333333333333,6.333333333333333,0.8333333333333334,0.0795568693429231,3.3416666090488434,2.75,5.399947514828656,2024,1
36,00-0034348,Courtland Sutton,7.874722123146057,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,5.25,48.41666666666666,0.6666666666666666,0.0833333333333333,8.666666666666666,2.25,0.2045965686750908,12.091666678587597,5.25,10.30357202875977,2024,1
37,00-0034386,Justin Watson,9.41236130396525,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,3.583333333333333,29.416666666666668,0.25,0.0,2.9166666666666665,1.4166666666666667,0.1015351147701342,6.274999916553497,3.583333333333333,6.288466947764776,2024,1
38,00-0034407,Ray-Ray McCloud,7.959166586399078,0.5,8.416666666666666,0.0833333333333333,0.0,0.25,1.0833333333333333,1.6666666666666667,16.166666666666668,0.0,0.0,10.916666666666666,0.6666666666666666,0.0625676036191483,4.041666676600774,2.1666666666666665,5.480116129128913,2024,1
39,00-0034418,Ced Wilson,7.178055504957835,0.0,0.0,0.0,0.0,0.0,2.0,3.25,26.0,0.25,0.0,4.75,1.3333333333333333,0.1014484145368139,6.100000003973643,3.25,6.276444498524223,2024,1
40,00-0034419,Braxton Berrios,7.178055504957835,0.0833333333333333,0.9166666666666666,0.0,0.0,0.0833333333333333,2.083333333333333,2.583333333333333,19.08333333333333,0.0833333333333333,0.0,7.083333333333333,1.1666666666666667,0.0770081936692198,4.583333313465118,2.6666666666666665,5.565784040262588,2024,1
41,00-0034521,Allen Lazard,11.2820831934611,0.0,0.0,0.0,0.0,0.0,1.75,3.75,22.08333333333333,0.0833333333333333,0.0,2.75,1.25,0.1136989966034889,4.458333392937978,3.75,5.692303514821687,2024,1
42,00-0034764,Michael Gallup,7.631805638472239,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.6666666666666665,26.08333333333333,0.1666666666666666,0.0,5.25,1.1666666666666667,0.1081153758180638,5.775000025828679,3.6666666666666665,6.1331720413928625,2024,1
43,00-0034765,Tre'Quan Smith,9.067083358764648,0.0,0.0,0.0,0.0,0.0,2.4166666666666665,3.6666666666666665,30.666666666666668,0.0833333333333333,0.0,7.416666666666667,1.5,0.1173772321393092,5.983333329359691,3.6666666666666665,6.643728739386513,2024,1
44,00-0034775,Christian Kirk,8.230972429116568,0.0833333333333333,0.5,0.0,0.0,0.0,4.75,7.083333333333333,65.58333333333333,0.25,0.1666666666666666,20.58333333333333,2.833333333333333,0.2112652226351201,12.521666437387466,7.166666666666667,12.64407159772163,2024,1
45,00-0034777,DJ Chark,8.898610949516296,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.083333333333333,38.66666666666666,0.4166666666666667,0.0,5.0,1.75,0.151562071715792,9.03333330154419,5.083333333333333,8.378067840293,2024,1
46,00-0034827,DJ Moore,6.912361105283101,0.3333333333333333,1.75,0.0833333333333333,0.0,0.0833333333333333,6.083333333333333,8.833333333333334,83.25,0.5,0.0833333333333333,34.916666666666664,3.75,0.3125705495476722,17.91666654745738,9.166666666666666,16.278373573883396,2024,1
47,00-0034837,Calvin Ridley,7.381250123182933,0.75,1.9166666666666667,0.0,0.0,0.25,4.583333333333333,8.166666666666666,58.25,0.4166666666666667,0.0,10.166666666666666,3.0,0.2337952454884847,13.266666650772097,8.916666666666666,13.118503350338983,2024,1
48,00-0034960,Jakobi Meyers,8.725694398085276,0.25,1.5833333333333333,0.0833333333333333,0.0,0.1666666666666666,4.166666666666667,6.25,45.583333333333336,0.4166666666666667,0.0,16.0,2.9166666666666665,0.1959080904101332,12.256666739781698,6.5,11.64798711399443,2024,1
49,00-0035208,Olamide Zaccheaus,8.658333341280619,0.0,0.0,0.0,0.0,0.0,1.0,2.1666666666666665,13.5,0.1666666666666666,0.0,4.916666666666667,0.5833333333333334,0.0720650164100031,3.349999984105428,2.1666666666666665,5.287702684759333,2024,1
50,00-0035215,Deonte Harty,7.787222325801849,0.3333333333333333,0.0,0.0,0.0,0.0,1.25,1.75,12.25,0.0833333333333333,0.0,5.916666666666667,0.6666666666666666,0.0528197761935492,2.975000017633041,2.083333333333333,5.263466756312499,2024,1
